"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Drone_2025.nlogo"
"Experiments 2025"
"06/01/2025 14:03:18:655 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-17","17","-17","17"
"[run number]","Battery_Gain","Policy","Battery_consumption","number-strategies","p2_upperlimit","memory-size","p2_lowerlimit","drones","Battery_Consumption_SD","overcrowding-threshold","[step]","count turtles","ticks"
"3255","50","2","15","2","90","9","25","100","0","30","1500","44","1500"
"3261","50","0","15","9","90","9","25","100","0","30","1500","100","1500"
"3256","100","2","15","2","90","9","25","100","0","30","1500","50","1500"
"3262","100","0","15","9","90","9","25","100","0","30","1500","100","1500"
"3263","50","2","15","9","90","9","25","100","0","30","1500","1","1500"
"3265","50","0","10","2","70","2","50","100","0","30","1500","100","1500"
"3266","100","0","10","2","70","2","50","100","0","30","1500","100","1500"
"3264","100","2","15","9","90","9","25","100","0","30","1500","4","1500"
"3252","100","2","10","2","90","9","25","100","0","30","1500","100","1500"
"3251","50","2","10","2","90","9","25","100","0","30","1500","100","1500"
"3269","50","0","15","2","70","2","50","100","0","30","1500","100","1500"
"3270","100","0","15","2","70","2","50","100","0","30","1500","100","1500"
"3267","50","2","10","2","70","2","50","100","0","30","1500","100","1500"
"3273","50","0","10","9","70","2","50","100","0","30","1500","100","1500"
"3268","100","2","10","2","70","2","50","100","0","30","1500","100","1500"
"3274","100","0","10","9","70","2","50","100","0","30","1500","100","1500"
"3271","50","2","15","2","70","2","50","100","0","30","1500","100","1500"
"3272","100","2","15","2","70","2","50","100","0","30","1500","100","1500"
"3278","100","0","15","9","70","2","50","100","0","30","1500","100","1500"
"3277","50","0","15","9","70","2","50","100","0","30","1500","100","1500"
"3276","100","2","10","9","70","2","50","100","0","30","1500","100","1500"
"3275","50","2","10","9","70","2","50","100","0","30","1500","100","1500"
"3281","50","0","10","2","90","2","50","100","0","30","1500","100","1500"
"3282","100","0","10","2","90","2","50","100","0","30","1500","100","1500"
"3279","50","2","15","9","70","2","50","100","0","30","1500","100","1500"
"3280","100","2","15","9","70","2","50","100","0","30","1500","100","1500"
"3285","50","0","15","2","90","2","50","100","0","30","1500","100","1500"
"3286","100","0","15","2","90","2","50","100","0","30","1500","100","1500"
"3283","50","2","10","2","90","2","50","100","0","30","1500","100","1500"
"3284","100","2","10","2","90","2","50","100","0","30","1500","100","1500"
"3289","50","0","10","9","90","2","50","100","0","30","1500","100","1500"
"3290","100","0","10","9","90","2","50","100","0","30","1500","100","1500"
"3288","100","2","15","2","90","2","50","100","0","30","1500","100","1500"
"3287","50","2","15","2","90","2","50","100","0","30","1500","100","1500"
"3293","50","0","15","9","90","2","50","100","0","30","1500","100","1500"
"3294","100","0","15","9","90","2","50","100","0","30","1500","100","1500"
"3244","100","2","10","9","70","9","25","100","0","30","1500","100","1500"
"3297","50","0","10","2","70","9","50","100","0","30","1500","100","1500"
"3298","100","0","10","2","70","9","50","100","0","30","1500","100","1500"
"3296","100","2","15","9","90","2","50","100","0","30","1500","100","1500"
"3292","100","2","10","9","90","2","50","100","0","30","1500","100","1500"
"3291","50","2","10","9","90","2","50","100","0","30","1500","100","1500"
"3295","50","2","15","9","90","2","50","100","0","30","1500","100","1500"
"3302","100","0","15","2","70","9","50","100","0","30","1500","100","1500"
"3301","50","0","15","2","70","9","50","100","0","30","1500","100","1500"
"3305","50","0","10","9","70","9","50","100","0","30","1500","100","1500"
"3306","100","0","10","9","70","9","50","100","0","30","1500","100","1500"
"3299","50","2","10","2","70","9","50","100","0","30","1500","100","1500"
"3300","100","2","10","2","70","9","50","100","0","30","1500","100","1500"
"3309","50","0","15","9","70","9","50","100","0","30","1500","100","1500"
"3243","50","2","10","9","70","9","25","100","0","30","1500","100","1500"
"3310","100","0","15","9","70","9","50","100","0","30","1500","100","1500"
"3303","50","2","15","2","70","9","50","100","0","30","1500","100","1500"
"3313","50","0","10","2","90","9","50","100","0","30","1500","100","1500"
"3304","100","2","15","2","70","9","50","100","0","30","1500","100","1500"
"3314","100","0","10","2","90","9","50","100","0","30","1500","100","1500"
"3260","100","2","10","9","90","9","25","100","0","30","1500","100","1500"
"3317","50","0","15","2","90","9","50","100","0","30","1500","100","1500"
"3318","100","0","15","2","90","9","50","100","0","30","1500","100","1500"
"3316","100","2","10","2","90","9","50","100","0","30","1500","100","1500"
"3315","50","2","10","2","90","9","50","100","0","30","1500","100","1500"
"3321","50","0","10","9","90","9","50","100","0","30","1500","100","1500"
"3259","50","2","10","9","90","9","25","100","0","30","1500","100","1500"
"3322","100","0","10","9","90","9","50","100","0","30","1500","100","1500"
"3319","50","2","15","2","90","9","50","100","0","30","1500","100","1500"
"3308","100","2","10","9","70","9","50","100","0","30","1500","100","1500"
"3325","50","0","15","9","90","9","50","100","0","30","1500","100","1500"
"3320","100","2","15","2","90","9","50","100","0","30","1500","100","1500"
"3326","100","0","15","9","90","9","50","100","0","30","1500","100","1500"
"3329","50","0","10","2","70","2","25","50","0.1","30","1500","50","1500"
"3330","100","0","10","2","70","2","25","50","0.1","30","1500","50","1500"
"3331","50","2","10","2","70","2","25","50","0.1","30","1500","50","1500"
"3332","100","2","10","2","70","2","25","50","0.1","30","1500","50","1500"
"3333","50","0","15","2","70","2","25","50","0.1","30","300","0","300"
"3334","100","0","15","2","70","2","25","50","0.1","30","361","0","361"
"3335","50","2","15","2","70","2","25","50","0.1","30","1500","21","1500"
"3336","100","2","15","2","70","2","25","50","0.1","30","1500","19","1500"
"3337","50","0","10","9","70","2","25","50","0.1","30","1500","50","1500"
"3338","100","0","10","9","70","2","25","50","0.1","30","1500","50","1500"
"3312","100","2","15","9","70","9","50","100","0","30","1500","100","1500"
"3340","100","2","10","9","70","2","25","50","0.1","30","1500","50","1500"
"3341","50","0","15","9","70","2","25","50","0.1","30","1114","0","1114"
"3342","100","0","15","9","70","2","25","50","0.1","30","62","0","62"
"3339","50","2","10","9","70","2","25","50","0.1","30","1500","50","1500"
"3307","50","2","10","9","70","9","50","100","0","30","1500","100","1500"
"3311","50","2","15","9","70","9","50","100","0","30","1500","100","1500"
"3343","50","2","15","9","70","2","25","50","0.1","30","1500","2","1500"
"3344","100","2","15","9","70","2","25","50","0.1","30","1500","1","1500"
"3345","50","0","10","2","90","2","25","50","0.1","30","1500","50","1500"
"3346","100","0","10","2","90","2","25","50","0.1","30","1500","50","1500"
"3350","100","0","15","2","90","2","25","50","0.1","30","362","0","362"
"3349","50","0","15","2","90","2","25","50","0.1","30","1500","1","1500"
"3351","50","2","15","2","90","2","25","50","0.1","30","1500","20","1500"
"3347","50","2","10","2","90","2","25","50","0.1","30","1500","50","1500"
"3352","100","2","15","2","90","2","25","50","0.1","30","1500","14","1500"
"3348","100","2","10","2","90","2","25","50","0.1","30","1500","50","1500"
"3353","50","0","10","9","90","2","25","50","0.1","30","1500","50","1500"
"3354","100","0","10","9","90","2","25","50","0.1","30","1500","50","1500"
"3357","50","0","15","9","90","2","25","50","0.1","30","511","0","511"
"3358","100","0","15","9","90","2","25","50","0.1","30","224","0","224"
"3359","50","2","15","9","90","2","25","50","0.1","30","1500","1","1500"
"3360","100","2","15","9","90","2","25","50","0.1","30","1500","1","1500"
"3361","50","0","10","2","70","9","25","50","0.1","30","1500","50","1500"
"3362","100","0","10","2","70","9","25","50","0.1","30","1500","50","1500"
"3356","100","2","10","9","90","2","25","50","0.1","30","1500","50","1500"
"3365","50","0","15","2","70","9","25","50","0.1","30","820","0","820"
"3366","100","0","15","2","70","9","25","50","0.1","30","129","0","129"
"3355","50","2","10","9","90","2","25","50","0.1","30","1500","50","1500"
"3364","100","2","10","2","70","9","25","50","0.1","30","1500","50","1500"
"3369","50","0","10","9","70","9","25","50","0.1","30","1500","50","1500"
"3370","100","0","10","9","70","9","25","50","0.1","30","1500","50","1500"
"3363","50","2","10","2","70","9","25","50","0.1","30","1500","50","1500"
"3367","50","2","15","2","70","9","25","50","0.1","30","1500","16","1500"
"3373","50","0","15","9","70","9","25","50","0.1","30","420","0","420"
"3374","100","0","15","9","70","9","25","50","0.1","30","145","0","145"
"3368","100","2","15","2","70","9","25","50","0.1","30","1500","21","1500"
"3376","100","2","15","9","70","9","25","50","0.1","30","1500","1","1500"
"3375","50","2","15","9","70","9","25","50","0.1","30","1500","1","1500"
"3377","50","0","10","2","90","9","25","50","0.1","30","1500","50","1500"
"3378","100","0","10","2","90","9","25","50","0.1","30","1500","50","1500"
"3380","100","2","10","2","90","9","25","50","0.1","30","1500","50","1500"
"3381","50","0","15","2","90","9","25","50","0.1","30","323","0","323"
"3382","100","0","15","2","90","9","25","50","0.1","30","214","0","214"
"3379","50","2","10","2","90","9","25","50","0.1","30","1500","50","1500"
"3383","50","2","15","2","90","9","25","50","0.1","30","1500","13","1500"
"3384","100","2","15","2","90","9","25","50","0.1","30","1500","17","1500"
"3385","50","0","10","9","90","9","25","50","0.1","30","1500","50","1500"
"3386","100","0","10","9","90","9","25","50","0.1","30","1500","50","1500"
"3372","100","2","10","9","70","9","25","50","0.1","30","1500","50","1500"
"3389","50","0","15","9","90","9","25","50","0.1","30","620","0","620"
"3390","100","0","15","9","90","9","25","50","0.1","30","543","0","543"
"3324","100","2","10","9","90","9","50","100","0","30","1500","100","1500"
"3391","50","2","15","9","90","9","25","50","0.1","30","1409","0","1409"
"3393","50","0","10","2","70","2","50","50","0.1","30","1500","50","1500"
"3392","100","2","15","9","90","9","25","50","0.1","30","1500","1","1500"
"3394","100","0","10","2","70","2","50","50","0.1","30","1500","50","1500"
"3328","100","2","15","9","90","9","50","100","0","30","1500","100","1500"
"3395","50","2","10","2","70","2","50","50","0.1","30","1500","50","1500"
"3397","50","0","15","2","70","2","50","50","0.1","30","1500","50","1500"
"3396","100","2","10","2","70","2","50","50","0.1","30","1500","50","1500"
"3398","100","0","15","2","70","2","50","50","0.1","30","1500","50","1500"
"3401","50","0","10","9","70","2","50","50","0.1","30","1500","50","1500"
"3399","50","2","15","2","70","2","50","50","0.1","30","1500","50","1500"
"3400","100","2","15","2","70","2","50","50","0.1","30","1500","50","1500"
"3371","50","2","10","9","70","9","25","50","0.1","30","1500","50","1500"
"3402","100","0","10","9","70","2","50","50","0.1","30","1500","50","1500"
"3323","50","2","10","9","90","9","50","100","0","30","1500","100","1500"
"3405","50","0","15","9","70","2","50","50","0.1","30","1500","50","1500"
"3406","100","0","15","9","70","2","50","50","0.1","30","1500","50","1500"
"3409","50","0","10","2","90","2","50","50","0.1","30","1500","50","1500"
"3410","100","0","10","2","90","2","50","50","0.1","30","1500","50","1500"
"3404","100","2","10","9","70","2","50","50","0.1","30","1500","50","1500"
"3403","50","2","10","9","70","2","50","50","0.1","30","1500","50","1500"
"3413","50","0","15","2","90","2","50","50","0.1","30","1500","50","1500"
"3408","100","2","15","9","70","2","50","50","0.1","30","1500","50","1500"
"3411","50","2","10","2","90","2","50","50","0.1","30","1500","50","1500"
"3407","50","2","15","9","70","2","50","50","0.1","30","1500","50","1500"
"3414","100","0","15","2","90","2","50","50","0.1","30","1500","50","1500"
"3412","100","2","10","2","90","2","50","50","0.1","30","1500","50","1500"
"3417","50","0","10","9","90","2","50","50","0.1","30","1500","50","1500"
"3418","100","0","10","9","90","2","50","50","0.1","30","1500","50","1500"
"3421","50","0","15","9","90","2","50","50","0.1","30","1500","50","1500"
"3415","50","2","15","2","90","2","50","50","0.1","30","1500","50","1500"
"3422","100","0","15","9","90","2","50","50","0.1","30","1500","50","1500"
"3416","100","2","15","2","90","2","50","50","0.1","30","1500","50","1500"
"3327","50","2","15","9","90","9","50","100","0","30","1500","100","1500"
"3426","100","0","10","2","70","9","50","50","0.1","30","1500","50","1500"
"3425","50","0","10","2","70","9","50","50","0.1","30","1500","50","1500"
"3420","100","2","10","9","90","2","50","50","0.1","30","1500","50","1500"
"3429","50","0","15","2","70","9","50","50","0.1","30","1500","50","1500"
"3419","50","2","10","9","90","2","50","50","0.1","30","1500","50","1500"
"3428","100","2","10","2","70","9","50","50","0.1","30","1500","50","1500"
"3430","100","0","15","2","70","9","50","50","0.1","30","1500","50","1500"
"3424","100","2","15","9","90","2","50","50","0.1","30","1500","50","1500"
"3423","50","2","15","9","90","2","50","50","0.1","30","1500","50","1500"
"3427","50","2","10","2","70","9","50","50","0.1","30","1500","50","1500"
"3433","50","0","10","9","70","9","50","50","0.1","30","1500","50","1500"
"3434","100","0","10","9","70","9","50","50","0.1","30","1500","50","1500"
"3438","100","0","15","9","70","9","50","50","0.1","30","1500","50","1500"
"3437","50","0","15","9","70","9","50","50","0.1","30","1500","50","1500"
"3432","100","2","15","2","70","9","50","50","0.1","30","1500","50","1500"
"3441","50","0","10","2","90","9","50","50","0.1","30","1500","50","1500"
"3431","50","2","15","2","70","9","50","50","0.1","30","1500","50","1500"
"3442","100","0","10","2","90","9","50","50","0.1","30","1500","50","1500"
"3388","100","2","10","9","90","9","25","50","0.1","30","1500","50","1500"
"3387","50","2","10","9","90","9","25","50","0.1","30","1500","50","1500"
"3445","50","0","15","2","90","9","50","50","0.1","30","1500","50","1500"
"3446","100","0","15","2","90","9","50","50","0.1","30","1500","50","1500"
"3444","100","2","10","2","90","9","50","50","0.1","30","1500","50","1500"
"3443","50","2","10","2","90","9","50","50","0.1","30","1500","50","1500"
"3449","50","0","10","9","90","9","50","50","0.1","30","1500","50","1500"
"3450","100","0","10","9","90","9","50","50","0.1","30","1500","50","1500"
"3436","100","2","10","9","70","9","50","50","0.1","30","1500","50","1500"
"3453","50","0","15","9","90","9","50","50","0.1","30","1500","50","1500"
"3454","100","0","15","9","90","9","50","50","0.1","30","1500","50","1500"
"3440","100","2","15","9","70","9","50","50","0.1","30","1500","50","1500"
"3448","100","2","15","2","90","9","50","50","0.1","30","1500","50","1500"
"3447","50","2","15","2","90","9","50","50","0.1","30","1500","50","1500"
"3435","50","2","10","9","70","9","50","50","0.1","30","1500","50","1500"
"3457","50","0","10","2","70","2","25","100","0.1","30","1500","100","1500"
"3458","100","0","10","2","70","2","25","100","0.1","30","1500","100","1500"
"3461","50","0","15","2","70","2","25","100","0.1","30","677","0","677"
